Name,structure_abbreviation,top_level_structure_name,original_structure_abbreviation,Brain Map ID-1,DRD4,KCNQ1OT1,CACNA1H,HCN4,CHRNA5,KCNH6,CHRM2,SCN1A,KCNA6,HCN2,KCNH8,CHRM4,ADRB2,CHRFAM7A,CHRM1,CHRNA7,CHRNA9,SCN9A,CACNA1I,HTR2C,ENTHD1,DRD5,HTR1B,HTR3C,KCNQ1DN,HCN3,CHRNB2,ADRB3,KCNQ1,CHRM5,CHRNA1,HTR7,KCNA5,CHRNB1,ADRA2B,DRD2,DRD3,HTR1D,HTR1E,KCNH4,ADRB1,DRD1,ADRA2C,HTR4,HTR3A,CACNA1E,CACNA1S,ADRA2A,KCNH5,ADRA1D,KCNA4,KCNQ3,CACNA1C,KCNQ4,HTR1A,ADRA1B,KCNB2,CHRM3,HTR2A,HTR1F,HTR3B,KCNB1,KCNH3,CACNA1F,KCNQ5,HCN1,SCN8A,CACNA1D,KCNH1,SCN2A,KCNQ2,KCNA1,CACNA1B,KCNH2,KCNAB3,KCND3,CACNA1A,CHRNE,CHRNA10,CHRNB3,CHRNB4,CHRNG,KCNA2,KCNA10,KCNA3,KCNC3,KCNC4,CACNA1G,KCNH7,HTR5A,HTR6,SCN3A,SCN5A,ADRA1A,HTR2B,HTR3D,HTR3E,KCNA7,CHRND,KCND1,CHRNA6,CHRNA2,CHRNA3,CHRNA4,KCND2
insula,IG,insula,LIG,"18,26,43",-0.02627108686067019,-0.33783076058201056,-0.19434181712962964,-0.26531171378968255,-0.28502400132275135,-0.18323873098544974,0.02332302143458394,0.19851048280423278,-0.020744085097001774,0.06966483052248677,0.15154777888007054,0.17036852292768956,-0.10552288470017636,0.04497282076719577,0.14444597663139333,0.22590228009259258,0.15950764770723105,0.13012909887566135,0.08446420083774253,0.04470418281653744,0.13421821759259261,0.30738483355379187,0.21205453483245149,-0.11869080853174602,-0.17134400297619043,-0.4802451719576719,-0.4236964484126984,-0.1938015591931217,-0.17710203373015873,-0.22889806216931216,-0.22776353174603173,-0.24363174162257498,0.2866849702380952,0.07626246362433863,-0.1072771704144621,-0.19147133796296298,-0.10984119897959184,-0.03609165445665446,0.19211859623015873,0.2819878725749559,0.3857698230820106,0.5704082136243387,0.2310728505291005,0.1434305728680361,0.38228041732804235,0.33626440586419765,0.12314337852733687,0.2006998368606702,0.3260293992504409,0.3071064958112875,0.3068340850970018,0.5035533190035274,0.3906894499559083,0.21149945353835975,0.6637349338624339,0.47225041666666673,0.5648524514991181,0.7953505309901739,0.8856749710317461,0.6314367361111112,0.674521037119709,0.6398038271604939,0.5079954354056438,0.6222209656084656,0.5552384766313933,0.41711270612874785,0.3242447552910053,0.46592878141534394,0.5688875595238095,0.30995904183201056,0.16974739417989418,0.13233956349206352,-0.033099874338624345,0.0636030324074074,-0.026529232804232805,0.03954514770723105,-0.278942686287478,-0.12776988921957674,0.037214313822751324,0.027844908509700145,-0.03133169863315696,-0.03983231591710757,0.004400916005291006,0.02128222387566137,0.1485812037037037,0.13984868055555558,0.12911286485890652,0.2886872743055556,0.36712258432539674,0.3075149374448854,0.10648215112433862,0.29076060956790123,0.043493357583774254,-0.22009376653439153,0.018604243326118323,0.014724546296296307,-0.11244174052028218,0.07141425264550262,-0.08224155092592593,-0.14736774691358023,-0.21350992228835972,-0.25066817791005286,-0.6346812676366844,-0.5481216063161375,-0.3856123159171076
interposed nucleus,IntNuc,cerebellar nuclei,Emb,243,0.34295577617889256,0.6141077225627093,0.2749962371922453,0.3834253613550684,0.07587096375392262,0.19637975815326134,-0.3760913897807927,-0.08239847524097357,0.19092582351361598,0.625755540380626,0.2020669235676727,-0.2025154158768771,-0.25485736877207027,-0.2425413168951791,0.21324300581636163,0.05167113865282954,0.0983143932748538,-0.4997432809702829,-0.1986012181363774,-0.714463316944893,-0.3788068902561025,-0.4884624269620129,-0.29692978719557994,0.23979687536418076,0.3836639325861923,0.6307555847075672,0.2853435210399949,-0.09488139218845433,0.12235886394908847,0.10416619366825677,-0.05602766588214233,-0.30776887791081353,-1.0591995480560645,-0.34252634376118873,0.04796723568374718,-0.1908275592500158,-0.24239774568850095,-0.07678142623041125,0.01119747980771255,-0.16001378067016278,-0.31512726315526207,-0.3831392970359197,0.04733357049398703,-0.24302019852213327,-0.3263509191834629,-0.5545069553523163,0.10131925458780003,-0.4550464997314716,-0.7131536600605155,-0.23391977013612467,-0.45254142261290475,-0.9364088508385809,-0.6385575235006284,-0.30409339204760855,-0.37237185268844375,-0.5036642408673997,-1.1306269437160827,-0.6485143964014177,-0.49131984316674027,-0.425415952876057,-0.25156198337558705,-0.6788890949186691,-0.3577840122891262,-0.6047934844595734,-0.366247473893066,0.1878950707651481,0.05684102422547965,-0.35323806779948824,-0.25321152832185506,-0.6586402263405363,-0.2991821273509404,0.2591926665403003,0.04567684329872298,-0.09806040749194415,0.3864936583844064,0.17654012487451118,0.17187182816108898,-0.17704423518091447,-0.03892020421326425,0.5823169304651685,0.23301535293064604,0.15820096038415365,0.5230474809792337,0.4250148298529938,-0.5151053401360545,0.10812233397306292,-0.12428953713064174,-0.11779323442534909,-0.30093340511862643,-0.41056387712541154,0.04442244087108528,-0.9361124692333075,-0.6901719933850733,-0.47539900846303434,0.16566254689196253,0.2714801407247109,0.2008066287304395,-0.2479739470437298,0.052641002383409505,0.17299975460359587,0.42041735523156626,0.3765909902908532,0.42915146564766254,0.523265991310998,0.2982706893634647
lingual gyrus,LiG,occipital lobe,LiG,43,0.11652222222222224,-0.2534533333333333,0.13170250000000003,-0.26899333333333336,-0.3056735185185185,-0.033910416666666686,0.3232496717171717,0.8440407407407408,0.4786474074074074,0.35711833333333337,0.44933944444444435,-0.0036179629629629804,-0.31016796296296295,-0.42918111111111107,-0.0776025925925926,-0.038875833333333325,-0.07718814814814816,-0.16606374999999998,-0.37078259259259266,-0.7358563565891472,-0.22344833333333333,-0.15283888888888889,0.341607962962963,-0.13299638888888887,-0.24808972222222225,-0.35913833333333334,-0.4699475,-0.5212038888888889,-0.3036405555555555,-0.39046916666666664,-0.18199055555555557,-0.5189380555555555,-0.34392944444444445,-0.37918888888888885,-0.17187462962962963,-0.40572111111111103,-0.3124918253968254,0.04899423076923074,0.05700777777777779,0.42729055555555556,0.36889027777777783,0.43008816666666666,-0.12712305555555556,0.025838300653594715,-0.26382755555555554,0.3127403703703704,0.17509314814814814,0.2359983333333334,0.4624074074074074,0.01498333333333332,0.20966259259259257,0.1837640740740741,0.36437111111111115,0.2670959722222222,-0.11035518518518521,0.10407472222222221,0.5582827777777778,0.6783519841269842,0.9999644444444445,1.212196093189964,0.6553581944444444,1.2339483333333332,0.4168083333333334,0.26347472222222224,0.6213744444444443,0.6056190740740741,0.7715664814814813,0.8038040277777777,0.8955619444444443,0.5652922222222222,-0.09570972222222224,0.3177461111111111,0.19917518518518518,0.2580927777777778,0.8722246296296295,0.31547462962962963,0.1984951851851852,0.3769652777777777,0.23267805555555557,0.017371851851851857,-0.03489166666666666,0.11343407407407408,0.5532766666666666,0.8914597222222223,0.45365648148148147,0.37897166666666665,0.5002137037037039,0.37093138888888894,0.3912493055555555,0.5641490740740741,0.11550833333333332,0.011398333333333325,0.39243888888888884,-0.16674148148148152,0.07985742424242424,0.021119444444444455,-0.0637411111111111,0.368135925925926,0.19497185185185184,-0.06351796296296296,-0.2649072222222222,-0.03458555555555557,-0.22165962962962968,-0.5453730555555555,-0.44621648148148146
mesencephalon,,mesencephalon,3,"180,183,201,218",-0.05670384125749063,0.3512404369734372,0.2698793197859298,0.3334259303750927,0.5328669210286889,0.38898224832228745,0.4369182626359,-0.035342585076991034,0.14799716296904863,0.03527772093258732,0.10759558113867855,0.10524749247592745,0.16221295845460484,0.08438592594799801,-0.016021169304315602,0.18259371949534295,0.12442959689154864,0.09605211374001603,0.11044644423996297,0.35713729129557525,0.2335646595751405,0.3692530830449084,0.22347569683222854,0.12381433007859453,0.25637782835755046,0.49047976345734995,0.5068387942869976,0.3058949540686794,0.2819285887335277,0.46947541066489884,0.20946008004436362,0.2707665724869363,0.025937012869611933,-0.06613711124255495,-0.0074490029258546565,0.2363837526860437,0.04025724104210572,0.12164473203002073,0.003542176830972778,-0.0512190611906013,-0.1284845731745168,-0.43992668646010674,-0.22564142157354478,-0.10298408380122935,-0.18766447927036053,-0.04758317975775404,0.007580123142560746,-0.03442043445574482,0.004946208719477155,-0.10013074632231132,-0.039956828714910374,-0.21890665438461537,-0.0790598260748467,-0.0073468643528173125,-0.04444542938816105,-0.21673246725496798,-0.23525052105168903,-0.3091303127160711,-0.1973195114931453,-0.3809631793928095,-0.4132206571601959,-0.3232722950511189,-0.4090648861669155,-0.24990482030673877,-0.36181175460576587,-0.29223390952835465,-0.344273093789162,-0.34688991134352537,-0.47830587282818804,-0.1752222728003951,-0.13368530251679497,-0.2569391851727956,-0.021555701604950808,-0.2240410427560977,-0.014061518422713123,-0.02403824444771815,0.037896212771972686,-0.0842728986976961,-0.15024933866308607,0.2823522414908704,0.16951844456220114,-0.05852902660565988,-0.01178806592707246,-0.2237365207391329,-0.03464687124973856,-0.171526292568237,-0.05796339988789481,-0.005809389940029372,-0.1391097974483047,-0.0980866429727104,0.023985715592951276,-0.04658173501836009,-0.15098746069804586,0.03160914200453213,0.05076286067344795,0.04159374658065767,-0.005962737960463378,-0.14067299199468372,-0.025947015917599976,0.014454945688328873,0.3239980322553423,0.08966193337784063,0.539210801636278,0.5151542628078083,0.28734324977162135
medial frontal gyrus,MFG,frontal lobe,MFG,10,-0.1071611111111111,-0.6734583333333334,-0.026691666666666645,-0.2689125,-0.003622222222222221,0.05205416666666668,-0.11362727272727274,0.5060944444444444,0.3081833333333333,0.22459583333333333,0.23582777777777778,0.17605,0.04208333333333333,-0.08663333333333334,0.24336111111111114,0.019958333333333324,0.03309444444444445,-0.12815833333333335,-0.06478888888888888,-0.6030573643410851,-0.05758333333333334,-0.0052666666666666695,0.13489444444444448,0.004488888888888922,-0.3223916666666667,-0.6696666666666667,-0.46128333333333327,-0.26635833333333336,-0.3004666666666667,-0.18642499999999998,-0.07587500000000001,-0.31859444444444446,0.1568166666666667,-0.0023000000000000056,-0.15804444444444446,-0.47188,-0.28004761904761905,-0.2954025641025641,0.12756666666666666,0.23070555555555552,0.31692499999999996,0.4341241666666667,0.015183333333333332,0.03769999999999998,-0.07359,0.03793333333333333,0.17097777777777776,0.26445555555555555,0.6538277777777778,0.3304555555555555,0.11472777777777778,0.35999444444444445,0.16391111111111112,0.28289583333333335,0.5389333333333334,0.58025,0.862011111111111,0.8494333333333333,1.0737886666666665,1.0060150537634407,1.2283458333333332,0.8782166666666668,0.5017388888888888,0.3744083333333333,0.8048833333333333,0.4486333333333333,0.33397222222222217,0.36456249999999996,0.639275,0.351475,0.04940277777777776,0.18730000000000002,0.030622222222222228,0.11774166666666668,0.3435166666666667,-0.025788888888888892,-0.10135,-0.01153333333333334,0.057808333333333344,0.049805555555555554,0.18466666666666667,0.05023888888888887,0.44115,0.3991416666666667,0.4176833333333334,0.6002583333333333,0.2979277777777778,0.2930375,0.6369249999999999,0.5859847222222222,0.008383333333333335,0.007266666666666674,0.04686111111111111,-0.32066666666666666,-0.057853030303030316,-0.051113333333333344,0.14227222222222224,0.2905111111111111,-0.0049222222222222445,-0.10038888888888892,-0.056949999999999994,-0.22448333333333334,-0.6449166666666667,-0.46502916666666666,-0.5488222222222222
middle temporal gyrus,MTG,temporal lobe,MTG,22,-0.0088861111111111,-0.42892916666666664,-0.03464583333333334,-0.2392479166666667,-0.1874833333333333,-0.211,-0.2476189393939394,0.3003611111111111,0.23131944444444444,0.06959375000000001,0.38586666666666664,0.26187222222222223,0.12469999999999999,-0.013662500000000003,0.026677777777777772,0.14059166666666667,0.17213888888888892,0.04992708333333332,0.015805555555555555,-0.23862751937984497,-0.04200000000000001,0.2004222222222222,0.052158333333333314,-0.10641666666666665,-0.2319,-0.4708833333333334,-0.4263666666666667,-0.09495416666666667,-0.1573083333333333,-0.23416458333333334,-0.22310000000000005,-0.42635555555555554,0.20523750000000004,0.05482500000000001,-0.17831944444444445,-0.22889333333333337,-0.18619880952380952,-0.0237897435897436,0.36454999999999993,0.3675055555555556,0.4984125000000001,0.5228108333333333,0.1210625,0.22476960784313726,0.15696999999999997,0.1775388888888889,-0.05456944444444444,0.6130527777777778,0.5425194444444444,0.35008333333333336,0.21150833333333338,0.4388916666666667,0.30009166666666665,0.1434291666666667,0.49058611111111117,0.415875,0.826311111111111,0.8354964285714285,1.140164,0.978131451612903,1.2254302083333333,0.799775,0.5573,0.5550499999999999,0.5933111111111112,0.4614166666666666,0.42382777777777775,0.43464166666666665,0.7414000000000001,0.3355458333333334,0.22110833333333335,0.1176444444444444,0.18311666666666668,0.29994166666666666,0.11212500000000002,0.11617222222222222,-0.19277222222222226,-0.09419999999999999,-0.04828333333333334,-0.28271388888888893,0.006875000000000002,-0.09103055555555556,0.2694083333333333,0.46920416666666664,0.34883611111111107,0.38427916666666667,0.16316111111111112,0.25657708333333334,0.5927625,0.5376340277777777,0.21614166666666668,0.15554444444444446,0.17602777777777776,-0.16504444444444447,0.014709090909090896,-0.027311666666666668,-0.0510111111111111,0.11343333333333332,-0.11810555555555556,-0.31800555555555554,-0.2451416666666667,-0.25793333333333335,-0.6350972222222222,-0.5689020833333335,-0.5681194444444444
myelencephalon,myn,myelencephalon,10,"190,210,213,219",0.2574470324938271,0.8372275674361852,0.21759039910801756,0.41404223502182247,0.09879897364981627,0.5345586506649433,0.6586608932564326,0.5955332515092585,0.34120639741109104,0.5199220064093057,0.2568821261734489,0.41851190879989486,0.4818701004703727,0.41546175197541363,0.18974322460204845,0.14475602431185167,0.44897111073143936,0.19961979914444136,0.17466279258056275,0.3626452823180105,0.391847343075912,0.3281484929635118,0.3372769466271944,0.35025194383191094,0.602400297705021,0.961350184488292,0.6936807850298343,0.6266407569760982,0.44719581217199733,0.36145345264479023,0.18848002519523493,0.31548156821505347,0.034609103804377074,-0.03257444852541094,0.06276740801101732,0.16019688860696812,-0.05021142235827754,0.19233131231392905,0.017595832620354725,0.12413675734236482,-0.20839153120819678,-0.35453081687010646,-0.060679199067237,-0.17217362926818103,-0.17293402560677468,-0.013611519982548195,0.028015132605209887,0.24022296191457249,0.14340208751844882,0.2432941675667613,0.12762929685876512,-0.10309236378400191,-0.07987393815607918,-0.015680965991922025,0.003733075805896182,-0.15217845012311923,-0.05535303657419262,-0.20539988161586528,-0.2881616104653798,-0.20830943061799326,-0.4200692767760097,-0.6428877270563402,-0.2535145365443622,-0.31634013633197827,-0.02389183478076861,0.038374133977457626,-0.008982934377180939,-0.4871264661788266,-0.9647877719474406,-0.4508076166585834,0.014411175122273917,0.1076459668371466,-0.07922515688596249,-0.0698574225327538,-0.14552606004987118,-0.7570774985594726,-0.03533605866193483,-0.1625906007001924,-0.27421870818261984,-0.26534711646128095,-0.2774597270771866,-0.265054073951562,0.00296185693516347,-0.023794635240315887,-0.1577888759027024,-0.06822736859300912,0.20727872483954762,-0.26368280339009,-0.27461989807452175,-0.4927056151218318,-0.051354172180995826,-0.41385958477480433,-0.3631138163849705,0.3751457834959331,0.06919613344941994,0.09181989630031026,-0.04436162704039681,0.13354734064910978,-0.06032209523316586,0.27142294961045244,0.09203514670393435,-0.11237994324187273,-0.02123895098546347,0.33465699882035893,0.27948202213130463
nucleus accumbens,Acb,striatum,Acb,81,0.46974389564909996,-0.5208983923405173,-0.34534952029167404,-0.23282077146044453,-0.4311945117418822,-0.11167919595068994,-0.22002536043238677,-0.5013097204680861,-0.431833932916045,-0.3629458638987395,-0.1354258664380136,0.12983568882887117,0.1523117555611694,0.38212046913102116,-0.09078412194720747,-0.32767371439011406,-0.18906981167388556,0.14976787111731107,0.2846594770556891,0.9881605263999104,0.8717597833547314,0.009460776758900771,0.07139766483464274,-0.2041283910643947,-0.16702914175110953,-0.2775772075559177,-0.10752346399614608,-0.044718175697850526,0.12807101816919958,0.5456552357146545,0.09442318526498102,0.11795729918094516,0.7424974261009475,0.23920329188971953,0.11184522079708849,1.045574306705548,1.4291177227575256,0.9480610852646955,0.7154474128074844,0.3080268079535787,0.5486441875881328,0.9500024106724873,0.7613824221669239,0.7881950190529201,0.6145453515931206,0.034424330505614754,-0.06019041248124973,-0.3023376141715582,-0.32480210888369015,-0.32600704743809866,0.16390787869648352,0.0616570996379753,-0.12203887969362619,-0.09100052107965521,-0.3836808262253116,-0.22567989368611918,0.056656348999337025,-0.16749215006711396,-0.07113042607986149,-0.30242997065278016,-0.26534046470059264,-0.31153734737922717,-0.11979601091057547,0.08744613527248775,0.06635459013366486,-0.146602288149835,-0.39177774374482316,-0.30347610588965285,-0.30266094920212755,-0.3878418140412454,-0.2414338235857063,-0.40117534664775395,-0.16159855961862032,-0.13884188460412122,-0.7272762346357741,-0.3427948120626462,-0.39747867227706646,-0.20198316042838263,-0.19747130679961966,-0.3784159726151306,-0.3021811642411475,-0.09281082008855022,-0.6135828975070664,-0.6476278559820051,-0.35523274264385013,-0.5494492088972663,-0.6976418628350363,-0.3923856988324807,-0.3582084658485658,-0.2443694375978651,0.03504123362997389,0.3910926712361082,0.6671205955694658,-0.1160382340701218,-0.17192736605891834,-0.024800228058653714,-0.04055480803228104,-0.20762212156791893,0.026582303076658136,-0.3044826157638552,-0.6742079027655153,-0.4279362366136643,-0.300875288165491,-0.29878893025936976,-0.17917811794744543
occipital pole,OP,occipital lobe,OP,39,0.37970000000000004,0.11785,0.33857499999999996,-0.394375,-0.34255,0.13771250000000002,0.5627295454545456,1.0048333333333332,0.7138833333333333,0.4188,0.3227833333333333,0.11821666666666664,-0.3023666666666667,-0.49510000000000004,0.03719999999999997,6.250000000000006e-05,0.010466666666666662,-0.34702500000000003,-0.4029166666666667,-0.6857,-0.102325,-0.012883333333333344,0.7174666666666667,0.056166666666666656,-0.34745000000000004,-0.50505,-0.36772499999999997,-0.69555,-0.22646666666666665,-0.2178,0.08082500000000001,-0.30723333333333336,-0.1969,-0.32230000000000003,-0.022116666666666666,-0.39045,-0.26287857142857146,0.20103076923076924,-0.048524999999999985,0.5714166666666667,0.549825,0.6104925000000001,-0.2953,0.17920882352941175,-0.10616,0.4727,0.34958333333333336,0.3402833333333333,0.6824166666666667,0.07841666666666663,0.40236666666666665,0.21201666666666666,0.45238333333333336,0.2401875,-0.023966666666666664,-0.0854,0.7120833333333334,0.9067714285714286,1.3083039999999997,1.393225806451613,1.06453125,1.36055,0.5321666666666667,0.40305,0.81445,0.5748666666666666,0.7404166666666667,0.792225,0.847425,0.5212249999999999,-0.22704166666666664,0.4744666666666667,0.18774999999999997,0.18832500000000002,1.058,0.27691666666666664,0.16396666666666665,0.783925,0.007750000000000007,0.4854333333333334,0.16635000000000003,0.07553333333333333,0.899675,1.3665500000000002,0.5722,0.3998,0.8064833333333334,0.49443750000000003,0.242375,0.5436375,0.23612499999999997,-0.22999999999999998,0.9791500000000001,-0.17833333333333337,0.1714090909090909,0.15520000000000003,0.12198333333333333,0.5160499999999999,0.2593833333333333,-0.29333333333333333,-0.1834,0.08080000000000001,-0.13971666666666666,-0.5114625,-0.5675666666666668
occipito-temporal gyrus,OTG,occipital lobe,OTG,35,0.18520444444444442,-0.3778266666666667,-0.024480833333333313,-0.3073929166666666,-0.2740522222222222,-0.057052083333333316,-0.06173643939393939,0.6282283333333333,0.40218388888888884,0.24433875000000002,0.38955611111111105,0.15136277777777776,-0.17971555555555552,-0.20717833333333335,0.2487938888888889,0.05900333333333333,0.009866666666666662,-0.08850124999999999,-0.1591477777777778,-0.3737640310077519,-0.09329916666666667,-0.016117222222222217,0.25993388888888885,-0.13587416666666663,-0.3699516666666667,-0.4793866666666667,-0.20444916666666665,-0.2887383333333333,-0.31639055555555556,-0.22300958333333334,-0.16817416666666665,-0.4391097222222222,-0.05796416666666666,-0.07898166666666667,-0.18521277777777778,-0.39058166666666666,-0.0772252380952381,0.02114628205128206,0.21589500000000003,0.5639188888888887,0.3835633333333333,0.5057359166666666,0.024545,0.30547411764705884,0.01731699999999999,0.2785405555555555,0.2297188888888889,0.26475444444444446,0.6163572222222222,0.2546288888888889,0.2658244444444445,0.2919094444444445,0.35124555555555553,0.27415666666666666,0.36319777777777773,0.23032583333333334,0.7985005555555555,0.8052161904761905,1.1642564000000002,1.2223329569892472,1.071828125,0.9996405555555556,0.5521922222222223,0.44219583333333334,0.591105,0.41416111111111115,0.6296205555555555,0.5751141666666667,0.8408516666666666,0.42445916666666667,-0.03959416666666667,0.16415666666666665,0.23257555555555554,0.29730166666666674,0.39914166666666656,0.1314477777777778,-0.02292333333333332,0.4545424999999999,0.14227333333333333,-0.07503277777777777,-0.016967777777777766,-0.039280000000000016,0.48238416666666656,0.7279808333333334,0.42897611111111106,0.5409408333333333,0.3124277777777778,0.27944125000000003,0.5944629166666667,0.5754566666666666,0.2938583333333334,0.031817222222222226,0.28589833333333337,-0.33653055555555556,0.03493212121212122,0.3158823333333333,-0.13388944444444442,0.14827888888888893,-0.15805833333333333,-0.17942,-0.448525,-0.171405,-0.6336372222222223,-0.54114625,-0.5105666666666667
orbital gyrus,OG,frontal lobe,AOrG,"11,12,13",-0.08105167080026454,-0.5879039632936507,-0.06020259672619048,-0.41032871589781744,-0.1812676273148148,-0.11642417224702381,-0.18487716551677488,0.19532242807539685,0.17906466187169312,0.11211594308035713,0.30896579199735447,0.017325774636243386,0.1036949685846561,0.17953840525793652,0.1575821626984127,0.1428403552827381,0.004755962301587294,-0.056690171130952385,-0.01948349041005292,-0.4366370000461425,-0.08601798239087302,0.1464436466600529,0.0442087218915344,-0.1102892679398148,-0.3916462686011904,-0.6596021974206351,-0.5730286607142857,-0.3710962289186509,-0.24589570849867723,-0.19229659412202382,-0.13966271205357145,-0.4617206890707673,0.2649413702876984,0.02165749379960318,-0.16060496031746033,-0.5317113308531747,-0.3095630555555555,-0.21799942536630035,0.16718958953373017,0.19634386739417992,0.29923067832341266,0.49734937289186515,0.015715585317460333,0.06502935019841269,0.22845723462301587,0.07507130787037036,0.019119421296296298,0.16524757027116402,0.6042992228835978,0.24823751818783066,0.1590872759589947,0.35185808201058205,0.2770362590939154,0.1433552027529762,0.5141129117063491,0.6193556225198412,0.9154208151455027,0.8627440146683673,1.0593734718253969,0.9062390580197133,1.309334200768849,0.7529404133597885,0.4591260028108465,0.4909463082837301,0.5964049388227513,0.3268507713293651,0.2721773330026455,0.4868508885168651,0.6316327914186508,0.28621482886904764,0.056871440972222215,0.03777763640873017,-0.01170733961640213,0.11717444072420635,0.1440124041005291,0.010561259920634922,-0.4201863665674602,-0.10189199032738099,-0.11120869543650791,0.030493948412698396,0.036278427579365086,0.03992067129629631,0.19132800223214286,0.05471981398809524,0.31095897817460316,0.4490505865575397,0.10035958002645504,0.2926152895585318,0.6395588795882937,0.5708654577959655,-0.019429112103174617,0.23439782490079367,0.20873978587962966,-0.23574562830687834,-0.1411928255772006,-0.19447810019841266,-0.0426370808531746,0.06129949239417988,-0.10103649305555557,-0.259441394675926,-0.340024126984127,-0.3441733568948412,-0.6708308043981481,-0.6507615866815477,-0.5774182671957673
paracentral lobule,PCL,frontal lobe,PCLa,"53,58",0.05661250000000001,-0.47444583333333323,-0.15261250000000004,-0.31871770833333335,-0.13566527777777776,-0.02872083333333334,-0.06096022727272728,0.6925347222222222,0.4235708333333334,0.23072916666666665,0.06383333333333333,0.09569166666666667,-0.21458750000000004,-0.4191437499999999,-0.140025,-0.08557291666666667,0.19094305555555555,-0.13350104166666668,-0.09975138888888889,-0.5609531007751938,0.05389999999999999,0.07863472222222223,0.12342777777777776,0.13746458333333336,-0.04643541666666666,-0.52198125,-0.3035479166666667,-0.31599791666666666,-0.3810652777777778,-0.3540125,-0.14743541666666668,-0.34098402777777775,-0.10149166666666666,0.06610416666666666,-0.12116666666666666,-0.3703116666666666,-0.14079642857142854,-0.31114615384615385,0.12785208333333334,0.16004305555555556,0.21457083333333332,0.583485625,0.19949166666666665,0.1083357843137255,-0.14251333333333333,0.14642222222222226,-0.24042361111111113,0.34139583333333334,0.5137763888888889,0.35150416666666673,0.19388194444444445,0.27715416666666665,0.17804999999999999,0.13273437500000002,0.18151249999999997,0.9288687499999999,0.7287236111111112,0.7791029761904762,1.0419951666666667,1.2541408602150537,0.7833395833333332,0.9268388888888889,0.41428611111111113,0.3049125,0.7507569444444445,0.7117611111111111,0.23029722222222224,0.3355375,0.6489125,0.3307541666666667,-0.038844444444444445,0.3989611111111111,-0.01963750000000002,0.20643541666666668,0.4744819444444444,-0.004115277777777789,-0.1280902777777778,-0.032637499999999986,0.050599999999999985,-0.13400555555555554,0.07325416666666668,0.4105986111111112,0.6062145833333333,0.763875,0.5183319444444444,0.36199375,0.5168444444444444,-0.001871875000000002,0.608015625,0.5545579861111112,0.6142020833333334,-0.12988750000000002,-0.26437083333333333,-0.03278194444444443,0.0800503787878788,0.024195833333333333,0.15517777777777778,0.2898027777777778,0.24365972222222224,-0.16814722222222223,-0.23702916666666665,-0.24300208333333334,-0.813,-0.6124,-0.5885652777777778
parahippocampal gyrus,PHG,parahippocampal gyrus,PHG,56,0.03730652116402116,-0.20903720238095239,-0.007270634920634918,-0.12971545634920634,-0.49467866402116406,-0.44856176587301594,-0.16863979076479077,-0.19238792328042328,-0.13592878306878306,-0.07581513888888891,-0.24006313492063494,0.047380304232804225,0.2319163492063492,0.4564360912698413,0.1624534656084656,-0.06978926587301586,-0.09850148148148148,0.17628977182539682,0.52112791005291,0.29006643226282763,0.07811291666666668,0.29787120370370374,0.38219527777777773,0.10426056216931219,0.08085144841269841,0.14069466269841266,0.2872450992063492,0.27004164682539683,0.13776813492063492,-0.13207581349206346,0.9198266468253969,-0.1363525529100529,0.4607680158730159,0.1709289285714286,0.009442275132275163,-0.11456723015873015,-0.11554195011337871,-0.10700368131868133,-0.01392716269841268,0.23907099206349205,0.32188107142857136,0.1205431031746032,0.181330376984127,0.6574167110177404,0.7102625317460318,0.613830357142857,0.13504265873015872,-0.07854969576719578,0.2411495502645503,0.09429681216931217,0.09974120370370375,0.27088346560846566,0.07996976190476189,0.22029361111111112,0.8208696693121693,0.2789917658730159,0.6929874603174603,0.2998969274376417,0.5125121206349207,0.3386425665642601,0.07387497519841273,0.20818940476190476,0.39866812169312166,0.5452990873015874,0.21095378306878307,0.05704113756613758,0.14998494708994708,0.194577251984127,0.23123569444444445,0.14213674603174603,0.13157695767195768,-0.19835164021164023,-0.024975952380952376,-0.2184176388888889,-0.3652746825396825,-0.3246504761904762,-0.0583006216931217,-0.10707170634920633,0.3618402380952381,-0.2583282142857143,-0.2691602380952381,-0.14268514550264547,-0.15180295634920635,-0.25332875,-0.20266079365079367,-0.07142535714285712,-0.1510317195767196,-0.3377519642857143,0.01507265873015875,-0.08990809854497356,-0.14903888888888892,0.26222767195767194,0.09925378306878309,0.504719880952381,0.23618500360750364,-0.2441684285714286,-0.06798947089947088,-0.11278070105820108,-0.08233007936507937,-0.3349100793650794,-0.5125374603174603,-0.13976456349206348,-0.12992648148148148,-0.10755416666666667,-0.5227784920634921
